"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1034","REG-CJA-003 — selected site is GDC Test Site 2 and quick-filter badges are present","chromium-regression","2026-08-03","passed","2026-08-03","US2 Regression — Customer Journey Analysis","regression_tests\US2\business-insights\improve-traffic\customer-journey-analysis\customer.journey.analysis.regression.spec.ts","",""
"","1929","REG-BCJA-018 — Path Flow card/node selection soft-check","chromium-regression","2026-08-03","passed","2026-08-03","US2 Regression — Brand Customer Journey Analysis","regression_tests\US2\business-insights\improve-traffic\brand-customer-journey-analysis\brand.customer.journey.analysis.regression.spec.ts","",""
"","402","REG-MO-021 — Sitewide Totals title and ten metric cards render","chromium-regression","2026-08-03","passed","2026-08-03","US2 Regression — Marketing Overview","regression_tests\US2\business-insights\improve-traffic\marketing-overview\marketing.overview.regression.spec.ts","",""
"","242","REG-CWV-026 — Performance By Country section is present","chromium-regression","2026-08-03","skipped","2026-08-03","US2 Regression — Core Web Vitals (VitalScope)","regression_tests\US2\business-insights\improve-traffic\core-web-vitals\core.web.vitals.regression.spec.ts","",""
"","4733","REG-MO-028 — rapid campaign metric switching leaves only final metric active","chromium-regression","2026-08-03","passed","2026-08-03","US2 Regression — Marketing Overview","regression_tests\US2\business-insights\improve-traffic\marketing-overview\marketing.overview.regression.spec.ts","",""
"","5312","REG-MO-033 — Traffic Source table headers / rows or controlled empty","chromium-regression","2026-08-03","passed","2026-08-03","US2 Regression — Marketing Overview","regression_tests\US2\business-insights\improve-traffic\marketing-overview\marketing.overview.regression.spec.ts","",""
"","203","REG-MO-024 — Campaigns widget shows at least one data-bearing card","chromium-regression","2026-08-03","passed","2026-08-03","US2 Regression — Marketing Overview","regression_tests\US2\business-insights\improve-traffic\marketing-overview\marketing.overview.regression.spec.ts","",""
"","7639","REG-CJA-015 — click path row focuses Path Analytics context","chromium-regression","2026-08-03","passed","2026-08-03","US2 Regression — Customer Journey Analysis","regression_tests\US2\business-insights\improve-traffic\customer-journey-analysis\customer.journey.analysis.regression.spec.ts","",""
"","2289","REG-BCJA-002 — default Campaigns tab loads with table data","chromium-regression","2026-08-03","passed","2026-08-03","US2 Regression — Brand Customer Journey Analysis","regression_tests\US2\business-insights\improve-traffic\brand-customer-journey-analysis\brand.customer.journey.analysis.regression.spec.ts","",""
"","299","REG-BCJA-029 — responsive narrow desktop keeps tabs reachable","chromium-regression","2026-08-03","passed","2026-08-03","US2 Regression — Brand Customer Journey Analysis","regression_tests\US2\business-insights\improve-traffic\brand-customer-journey-analysis\brand.customer.journey.analysis.regression.spec.ts","",""
