"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7884","mkt.competitive-table — Competitive Index Table loads","chromium-smoke","2026-08-03","passed","2026-08-03","Smoke: portal page loads (catalog)","smoke_tests\portal-pages.smoke.spec.ts","",""
"","8074","tag.domain-details — Domain Details loads","chromium-smoke","2026-08-03","passed","2026-08-03","Smoke: portal page loads (catalog)","smoke_tests\portal-pages.smoke.spec.ts","",""
"","6683","synth.aggregate-waterfall — Aggregate Waterfall loads","chromium-smoke","2026-08-03","passed","2026-08-03","Smoke: portal page loads (catalog)","smoke_tests\portal-pages.smoke.spec.ts","",""
"","9173","rum.crux — CrUX Report loads","chromium-smoke","2026-08-03","passed","2026-08-03","Smoke: portal page loads (catalog)","smoke_tests\portal-pages.smoke.spec.ts","",""
"","6382","logs.domain-violation-audit — Domain Violation & Audit Log loads","chromium-smoke","2026-08-03","passed","2026-08-03","Smoke: portal page loads (catalog)","smoke_tests\portal-pages.smoke.spec.ts","",""
"","6621","synth.performance-overview — Performance Overview loads","chromium-smoke","2026-08-03","passed","2026-08-03","Smoke: portal page loads (catalog)","smoke_tests\portal-pages.smoke.spec.ts","",""
"","7036","biz.revenue-attribution — Revenue Attribution loads","chromium-smoke","2026-08-03","passed","2026-08-03","Smoke: portal page loads (catalog)","smoke_tests\portal-pages.smoke.spec.ts","",""
"","6898","synth.error-state-tracking — Error State Tracking loads","chromium-smoke","2026-08-03","passed","2026-08-03","Smoke: portal page loads (catalog)","smoke_tests\portal-pages.smoke.spec.ts","",""
"","24978","Smoke: Digital Experience Overview dashboard navigation and controls","chromium-smoke","2026-08-03","failed","2026-08-03","","smoke_tests\digital-experience-overview.smoke.spec.ts","",""
"","13697","rum.vitalscope — Core Web Vitals (VitalScope) loads","chromium-smoke","2026-08-03","passed","2026-08-03","Smoke: portal page loads (catalog)","smoke_tests\portal-pages.smoke.spec.ts","",""
"","7504","synth.network-detail — Performance Detail loads","chromium-smoke","2026-08-03","passed","2026-08-03","Smoke: portal page loads (catalog)","smoke_tests\portal-pages.smoke.spec.ts","",""
"","7555","biz.brand-analysis — Brand Analysis loads","chromium-smoke","2026-08-03","passed","2026-08-03","Smoke: portal page loads (catalog)","smoke_tests\portal-pages.smoke.spec.ts","",""
"","7696","biz.dashboards — Dashboards loads","chromium-smoke","2026-08-03","passed","2026-08-03","Smoke: portal page loads (catalog)","smoke_tests\portal-pages.smoke.spec.ts","",""
"","9085","synth.test-results — Test Results loads","chromium-smoke","2026-08-03","passed","2026-08-03","Smoke: portal page loads (catalog)","smoke_tests\portal-pages.smoke.spec.ts","",""
"","7086","native.performance-overview — Performance Overview loads","chromium-smoke","2026-08-03","passed","2026-08-03","Smoke: portal page loads (catalog)","smoke_tests\portal-pages.smoke.spec.ts","",""
"","7042","acct.my-account — My Account loads","chromium-smoke","2026-08-03","passed","2026-08-03","Smoke: portal page loads (catalog)","smoke_tests\portal-pages.smoke.spec.ts","",""
"","15877","synth.codes — Synthetic Codes loads","chromium-smoke","2026-08-03","passed","2026-08-03","Smoke: portal page loads (catalog)","smoke_tests\portal-pages.smoke.spec.ts","",""
"","7858","native.bounce-exit — Bounce & Exit Analysis loads","chromium-smoke","2026-08-03","passed","2026-08-03","Smoke: portal page loads (catalog)","smoke_tests\portal-pages.smoke.spec.ts","",""
"","10960","tag.service-details — Service Details loads","chromium-smoke","2026-08-03","passed","2026-08-03","Smoke: portal page loads (catalog)","smoke_tests\portal-pages.smoke.spec.ts","",""
